question_id,file,lot,official_topic,official_item_id,official_item,difficulty,answer_mode,required_answer_count,correct_choices,choices,cognitive_level,exam_skill,archetype,code_language,estimated_time_seconds,assesses_outcomes,course_refs,course_url,sources,classification
QST-m7ywj8fyrd5z,lot-12-console.yml,lot-12,Console,OIT-65sswf0qhw6c,Input and Output objects,medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,45,OUT-b3v4c3hz8gha,CRS-0ab7kpexq9w9,/docs/courses/lot-12/input-and-output-objects,1,READY_FOR_NEW_UI
QST-32gxwn2q6pkf,lot-12-console.yml,lot-12,Console,OIT-v6wxp78gk42c,Built-in helpers,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-0jqghb0j4pxh,CRS-3p9jdkw1nd3g,/docs/courses/lot-12/built-in-helpers,1,READY_FOR_NEW_UI
QST-z4mtkneppy34,lot-12-console.yml,lot-12,Console,OIT-cqs3m73y3rpy,Console events,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,SEQUENCE_ORDER,,45,OUT-8v3ady0sf894,CRS-y0zc67f3e5zk,/docs/courses/lot-12/console-events,1,READY_FOR_NEW_UI
QST-pb7yzzbda7w0,lot-12-console.yml,lot-12,Console,OIT-cqs3m73y3rpy,Console events,hard,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,45,OUT-rzgybvr9fa5g,CRS-y0zc67f3e5zk,/docs/courses/lot-12/console-events,1,READY_FOR_NEW_UI
QST-66qde236gsjb,lot-12-console.yml,lot-12,Console,OIT-dv5400dtksfg,Verbosity levels,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-8fna7evcc7x4,CRS-96c85hjezj1r,/docs/courses/lot-12/verbosity-levels,1,READY_FOR_NEW_UI
QST-rsbg20z3fzdk,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-c6wd3f444qjn,Unit tests with PHPUnit,easy,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,40,OUT-tn4gp01mcsfz,CRS-tt9yn0a06ngb,/docs/courses/lot-13/unit-tests-with-phpunit,1,READY_FOR_NEW_UI
QST-vfkmqvxkehvn,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-c6wd3f444qjn,Unit tests with PHPUnit,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,SCENARIO_CHOICE,,50,OUT-mytdwrbfbyr0,CRS-tt9yn0a06ngb,/docs/courses/lot-13/unit-tests-with-phpunit,1,READY_FOR_NEW_UI
QST-b4g2ascr897e,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-favt42nvgdqh,Functional tests with PHPUnit,medium,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,45,OUT-aev6xdsqazd4,CRS-1en96h22twv7,/docs/courses/lot-13/functional-tests-with-phpunit,1,READY_FOR_NEW_UI
QST-9d4z5adb9sez,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-favt42nvgdqh,Functional tests with PHPUnit,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,CONFIG_BEHAVIOR,,65,OUT-5q3ywht70qq9,CRS-1en96h22twv7,/docs/courses/lot-13/functional-tests-with-phpunit,1,READY_FOR_NEW_UI
QST-qznc9nx72jdq,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-bc3brs4a4mtt,Client object,easy,single,1,1,4,KNOW,RECOGNIZE,API_SIGNATURE,,40,OUT-b0gj22s9raax,CRS-k5wg55q2mg0p,/docs/courses/lot-13/client-object,1,CODE_INLINE_PRESENT
QST-b27q0jdvhz16,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-bc3brs4a4mtt,Client object,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-pkd6t54g5k0j,CRS-k5wg55q2mg0p,/docs/courses/lot-13/client-object,1,READY_FOR_NEW_UI
QST-k2pbvcnet7mh,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-se21g2xv6h4r,Crawler object (CssSelector and DomCrawler components),medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-01wet8kg01yc,CRS-zg5jg6hqp2mj,/docs/courses/lot-13/crawler-object-cssselector-and-domcrawler-components,1,READY_FOR_NEW_UI
QST-7v7dsbmdfdgt,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-se21g2xv6h4r,Crawler object (CssSelector and DomCrawler components),hard,single,1,1,4,APPLY,DIAGNOSE,SCENARIO_CHOICE,,65,OUT-3vvzqtq2z234,CRS-zg5jg6hqp2mj,/docs/courses/lot-13/crawler-object-cssselector-and-domcrawler-components,1,CODE_INLINE_PRESENT
QST-vnr67m55bz2h,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-t0qx5z264tyf,Profiler object (WebProfiler bundle),medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-bbrw7hnswytn,CRS-0x4v9jaz4cnq,/docs/courses/lot-13/profiler-object-webprofiler-bundle,1,READY_FOR_NEW_UI
QST-dc8hsmx14h1s,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-t0qx5z264tyf,Profiler object (WebProfiler bundle),medium,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,45,OUT-r3rw0s0swgpy,CRS-0x4v9jaz4cnq,/docs/courses/lot-13/profiler-object-webprofiler-bundle,1,READY_FOR_NEW_UI
QST-tc71xv48p476,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-mtbcyaax2xsk,Framework objects access,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-jkdgtbjxta7j,CRS-g8v45328cg95,/docs/courses/lot-13/framework-objects-access,1,READY_FOR_NEW_UI
QST-qa5pm7hv1d2a,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-mtbcyaax2xsk,Framework objects access,easy,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,40,OUT-yt8hbz210rcd,CRS-g8v45328cg95,/docs/courses/lot-13/framework-objects-access,1,READY_FOR_NEW_UI
QST-vtbv0rcpscbs,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-bswvewkkkj1q,Client configuration,medium,single,1,1,4,APPLY,DIAGNOSE,API_SIGNATURE,,55,OUT-2t00vt83c8pb,CRS-4x4ec26c9bfc,/docs/courses/lot-13/client-configuration,1,READY_FOR_NEW_UI
QST-0j3a50p7fbtn,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-bswvewkkkj1q,Client configuration,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-kn9vqpak4jb0,CRS-4x4ec26c9bfc,/docs/courses/lot-13/client-configuration,1,READY_FOR_NEW_UI
QST-m9kesqa3bb7j,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-bzkq4e7wks9a,Request and response objects introspection,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-az102q4grt31,CRS-xkp7v8142jt1,/docs/courses/lot-13/request-and-response-objects-introspection,1,READY_FOR_NEW_UI
QST-0y00gjhre739,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-bzkq4e7wks9a,Request and response objects introspection,easy,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,40,OUT-2qpbjpt6nv81,CRS-xkp7v8142jt1,/docs/courses/lot-13/request-and-response-objects-introspection,1,READY_FOR_NEW_UI
QST-qspg3f4b1epq,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-vj24gwq6r1r4,Handling legacy deprecated code,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,50,OUT-e2qhdj18dvjh,CRS-fak8bf9014br,/docs/courses/lot-13/handling-legacy-deprecated-code,1,READY_FOR_NEW_UI
QST-2b9q5n3vadem,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-vj24gwq6r1r4,Handling legacy deprecated code,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,SCENARIO_CHOICE,,50,OUT-e2qhdj18dvjh,CRS-fak8bf9014br,/docs/courses/lot-13/handling-legacy-deprecated-code,1,READY_FOR_NEW_UI
QST-3ayfnb7ae5bq,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-c6wd3f444qjn,Unit tests with PHPUnit,easy,single,1,1,4,APPLY,RECOGNIZE,SCENARIO_CHOICE,,45,OUT-s84n2y8t4g36,CRS-tt9yn0a06ngb,/docs/courses/lot-13/unit-tests-with-phpunit,1,READY_FOR_NEW_UI
QST-7q4ebzsrj45x,lot-13-automated-tests.yml,lot-13,Automated Tests,OIT-vj24gwq6r1r4,Handling legacy deprecated code,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-hnxp6h0scgsq,CRS-fak8bf9014br,/docs/courses/lot-13/handling-legacy-deprecated-code,1,READY_FOR_NEW_UI
QST-8h7ynmfznjpe,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-tvc5rjv6qvse,Configuration (including DotEnv and ExpressionLanguage components),medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-zbp5kh2xgz63,CRS-b7wpm5anh7c6,/docs/courses/lot-14/configuration-including-dotenv-and-expressionlanguage-components,1,READY_FOR_NEW_UI
QST-bftzbt0t3q8y,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-tvc5rjv6qvse,Configuration (including DotEnv and ExpressionLanguage components),medium,single,1,1,4,KNOW,DISTINGUISH,CONFIG_BEHAVIOR,,50,OUT-zbp5kh2xgz63,CRS-b7wpm5anh7c6,/docs/courses/lot-14/configuration-including-dotenv-and-expressionlanguage-components,1,READY_FOR_NEW_UI
QST-3bbtms3dk9ca,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-kv7mbksn7m8v,Error handling,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-nrbst3qj145g,CRS-fppjrr6r23tk,/docs/courses/lot-14/error-handling,1,READY_FOR_NEW_UI
QST-cs8r5jz7rb07,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-kv7mbksn7m8v,Error handling,medium,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,50,OUT-4d26jh0mp0z1,CRS-fppjrr6r23tk,/docs/courses/lot-14/error-handling,1,READY_FOR_NEW_UI
QST-btrt51f6nnnv,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-xgrbftkj67ds,Code debugging,easy,single,1,1,4,KNOW,DISTINGUISH,CONCEPT_DISTINCTION,,40,OUT-ck41dmqysxwe,CRS-wf523wdsg2xp,/docs/courses/lot-14/code-debugging,1,READY_FOR_NEW_UI
QST-1er6x1ts9xk4,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-xgrbftkj67ds,Code debugging,medium,single,1,1,4,APPLY,DIAGNOSE,SCENARIO_CHOICE,,55,OUT-cfyrgc2t8f2q,CRS-wf523wdsg2xp,/docs/courses/lot-14/code-debugging,1,READY_FOR_NEW_UI
QST-2qp5mxyfj5n7,lot-14-miscellaneous.yml,lot-14,Miscellaneous,OIT-tvc5rjv6qvse,Configuration (including DotEnv and ExpressionLanguage components),medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-xrdyp9pn9ffe,CRS-b7wpm5anh7c6,/docs/courses/lot-14/configuration-including-dotenv-and-expressionlanguage-components,1,READY_FOR_NEW_UI
QST-y14y2m9jfwmr,lot-15-miscellaneous.yml,lot-15,Miscellaneous,OIT-6xqn9ybksrbr,Deployment best practices,medium,single,1,1,4,KNOW,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-evgzmx45nr93,CRS-d0nvctfthnrp,/docs/courses/lot-15/deployment-best-practices,1,READY_FOR_NEW_UI
QST-xe2p2fcj5ays,lot-15-miscellaneous.yml,lot-15,Miscellaneous,OIT-6xqn9ybksrbr,Deployment best practices,medium,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-0m3mf05m416t,CRS-d0nvctfthnrp,/docs/courses/lot-15/deployment-best-practices,1,READY_FOR_NEW_UI
QST-x86878b8vrmn,lot-15-miscellaneous.yml,lot-15,Miscellaneous,OIT-d1qsxrtv25kk,"Web Profiler, Web Debug Toolbar and Data collectors",medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-rvstpkee1rj6,CRS-x8j99kkmpsng,/docs/courses/lot-15/web-profiler-web-debug-toolbar-and-data-collectors,1,READY_FOR_NEW_UI
QST-ecx7f7257q6m,lot-15-miscellaneous.yml,lot-15,Miscellaneous,OIT-d1qsxrtv25kk,"Web Profiler, Web Debug Toolbar and Data collectors",hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,65,OUT-q8696dzgbpts,CRS-x8j99kkmpsng,/docs/courses/lot-15/web-profiler-web-debug-toolbar-and-data-collectors,1,CODE_INLINE_PRESENT
QST-t22gymwk3fge,lot-15-miscellaneous.yml,lot-15,Miscellaneous,OIT-6xqn9ybksrbr,Deployment best practices,medium,single,1,1,4,KNOW,RECOGNIZE,SEQUENCE_ORDER,,45,OUT-q3cr8sbwrafh,CRS-d0nvctfthnrp,/docs/courses/lot-15/deployment-best-practices,1,READY_FOR_NEW_UI
QST-81zjtxgm9m2d,lot-15-miscellaneous.yml,lot-15,Miscellaneous,OIT-d1qsxrtv25kk,"Web Profiler, Web Debug Toolbar and Data collectors",medium,single,1,1,4,APPLY,DIAGNOSE,SCENARIO_CHOICE,,45,OUT-zexxpeg1gehg,CRS-x8j99kkmpsng,/docs/courses/lot-15/web-profiler-web-debug-toolbar-and-data-collectors,1,READY_FOR_NEW_UI
QST-qtng554v6wp6,lot-16-miscellaneous.yml,lot-16,Miscellaneous,OIT-3dd7821h069b,Internationalization and localization (Note: Intl component utilities to access ICU data are not included),medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,50,OUT-gemxb3z58qyr,CRS-v1808qnchx6g,/docs/courses/lot-16/internationalization-and-localization-note-intl-component-utilities-to-access-icu-data-are-not-included,1,READY_FOR_NEW_UI
QST-p0bkmxc5kxfs,lot-16-miscellaneous.yml,lot-16,Miscellaneous,OIT-3dd7821h069b,Internationalization and localization (Note: Intl component utilities to access ICU data are not included),hard,single,1,1,4,UNDERSTAND,DIAGNOSE,SEQUENCE_ORDER,,65,OUT-z28gpra0mn3s,CRS-v1808qnchx6g,/docs/courses/lot-16/internationalization-and-localization-note-intl-component-utilities-to-access-icu-data-are-not-included,1,READY_FOR_NEW_UI
QST-713sjezq7b99,lot-17-miscellaneous.yml,lot-17,Miscellaneous,OIT-zezwg9nya501,"HTTP Caching (reverse proxies, expiration, validation) Note: ESI (Edge Side Includes) is not included",medium,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,50,OUT-edevbpg23scq,CRS-1k0ce9dvdr99,/docs/courses/lot-17/http-caching-reverse-proxies-expiration-validation-note-esi-edge-side-includes-is-not-included,1,READY_FOR_NEW_UI
QST-a9rqdpxw13gm,lot-17-miscellaneous.yml,lot-17,Miscellaneous,OIT-zezwg9nya501,"HTTP Caching (reverse proxies, expiration, validation) Note: ESI (Edge Side Includes) is not included",medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-81d6pteaq67a,CRS-1k0ce9dvdr99,/docs/courses/lot-17/http-caching-reverse-proxies-expiration-validation-note-esi-edge-side-includes-is-not-included,1,READY_FOR_NEW_UI
QST-ch9mc2vedk60,lot-18-miscellaneous.yml,lot-18,Miscellaneous,OIT-78k7kbfpgfxt,Cache,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-ggw5eh2abp9f,CRS-p6yhxmpxrzbs,/docs/courses/lot-18/cache,1,READY_FOR_NEW_UI
QST-w6g2sgj7apm1,lot-18-miscellaneous.yml,lot-18,Miscellaneous,OIT-78k7kbfpgfxt,Cache,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONFIG_BEHAVIOR,,65,OUT-ggw5eh2abp9f,CRS-p6yhxmpxrzbs,/docs/courses/lot-18/cache,1,READY_FOR_NEW_UI
QST-7kszpvjs383j,lot-18-miscellaneous.yml,lot-18,Miscellaneous,OIT-78k7kbfpgfxt,Cache,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-rmv013ank5zr,CRS-p6yhxmpxrzbs,/docs/courses/lot-18/cache,1,READY_FOR_NEW_UI
QST-f2th6k9hk377,lot-19-miscellaneous.yml,lot-19,Miscellaneous,OIT-qpjnpc56hjj0,Clock,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-yw73vkeyaqnd,CRS-6hcrc92xv6vt,/docs/courses/lot-19/clock,1,READY_FOR_NEW_UI
QST-39ytp7h11m85,lot-19-miscellaneous.yml,lot-19,Miscellaneous,OIT-qpjnpc56hjj0,Clock,medium,single,1,1,4,APPLY,DISTINGUISH,SCENARIO_CHOICE,,55,OUT-yw73vkeyaqnd,CRS-6hcrc92xv6vt,/docs/courses/lot-19/clock,1,READY_FOR_NEW_UI
QST-j8hmpd45jp1s,lot-19-miscellaneous.yml,lot-19,Miscellaneous,OIT-qpjnpc56hjj0,Clock,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-80sdaactjvcg,CRS-6hcrc92xv6vt,/docs/courses/lot-19/clock,1,READY_FOR_NEW_UI
QST-xa6bq0yg86z5,lot-20-miscellaneous.yml,lot-20,Miscellaneous,OIT-s601ppsyb9f7,EventDispatcher,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,SEQUENCE_ORDER,,55,OUT-c43j65gh5pth,CRS-wbgw87za3w5n,/docs/courses/lot-20/eventdispatcher,1,READY_FOR_NEW_UI
QST-d95psbyzz9x4,lot-20-miscellaneous.yml,lot-20,Miscellaneous,OIT-s601ppsyb9f7,EventDispatcher,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,55,OUT-m0svgqcarref,CRS-wbgw87za3w5n,/docs/courses/lot-20/eventdispatcher,1,READY_FOR_NEW_UI
QST-dxvqjgxd3vyq,lot-20-miscellaneous.yml,lot-20,Miscellaneous,OIT-8xcczyjyyanz,Event,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-ck4dc8hb0b3j,CRS-fhb1cbhnyaxx,/docs/courses/lot-20/event,1,READY_FOR_NEW_UI
QST-99x1vnm3rtx4,lot-20-miscellaneous.yml,lot-20,Miscellaneous,OIT-8xcczyjyyanz,Event,medium,single,1,1,4,KNOW,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-90fn81pm7q7x,CRS-fhb1cbhnyaxx,/docs/courses/lot-20/event,1,READY_FOR_NEW_UI
QST-q1g70cf81t0a,lot-21-miscellaneous.yml,lot-21,Miscellaneous,OIT-tjn6kyvyc2h9,Filesystem,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-9zm5ea8e1m2y,CRS-h9nryezt8wnb,/docs/courses/lot-21/filesystem,1,READY_FOR_NEW_UI
QST-3xhbezx2h2e2,lot-21-miscellaneous.yml,lot-21,Miscellaneous,OIT-tjn6kyvyc2h9,Filesystem,medium,single,1,1,4,KNOW,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,50,OUT-0mnzvybywnv8,CRS-h9nryezt8wnb,/docs/courses/lot-21/filesystem,1,READY_FOR_NEW_UI
QST-9vdyrx07zz9j,lot-21-miscellaneous.yml,lot-21,Miscellaneous,OIT-a1anzcv85my3,Finder,hard,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,65,OUT-0gd4a3m5v66c,CRS-jwhqec35jczn,/docs/courses/lot-21/finder,1,READY_FOR_NEW_UI
QST-5a5z84vv3kvc,lot-21-miscellaneous.yml,lot-21,Miscellaneous,OIT-a1anzcv85my3,Finder,medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,45,OUT-xntxjbxkapfz,CRS-jwhqec35jczn,/docs/courses/lot-21/finder,1,READY_FOR_NEW_UI
QST-tbsm9m352jya,lot-21-miscellaneous.yml,lot-21,Miscellaneous,OIT-a1anzcv85my3,Finder,easy,single,1,1,4,APPLY,RECOGNIZE,API_SIGNATURE,,45,OUT-9rc3vz43p7t0,CRS-jwhqec35jczn,/docs/courses/lot-21/finder,1,READY_FOR_NEW_UI
QST-08dprb9gp7c9,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-j4vpn5bh9f27,Mailer,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,60,OUT-zpm8v90288p0,CRS-h304h6ht87kc,/docs/courses/lot-22/mailer,1,READY_FOR_NEW_UI
QST-x1q4fk8g682j,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-j4vpn5bh9f27,Mailer,medium,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,45,OUT-ybad6g99v4cm,CRS-h304h6ht87kc,/docs/courses/lot-22/mailer,1,READY_FOR_NEW_UI
QST-mpsdvd7w472c,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-9xdjjsqcbn13,Mime,medium,single,1,1,4,UNDERSTAND,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,55,OUT-0rk3gn6523qv,CRS-82d40ncj59k9,/docs/courses/lot-22/mime,1,READY_FOR_NEW_UI
QST-4qhtngjnh5k3,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-9xdjjsqcbn13,Mime,medium,single,1,1,4,KNOW,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-1c0gmbpg2341,CRS-82d40ncj59k9,/docs/courses/lot-22/mime,1,READY_FOR_NEW_UI
QST-x48my0ncdjrc,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-j4vpn5bh9f27,Mailer,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,SCENARIO_CHOICE,,45,OUT-2q2fdnv4mhv9,CRS-h304h6ht87kc,/docs/courses/lot-22/mailer,1,READY_FOR_NEW_UI
QST-k8ghfqjcs3kk,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-j4vpn5bh9f27,Mailer,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-7fptsggm3eqe,CRS-h304h6ht87kc,/docs/courses/lot-22/mailer,1,READY_FOR_NEW_UI
QST-my73tx1dk4vf,lot-22-miscellaneous.yml,lot-22,Miscellaneous,OIT-9xdjjsqcbn13,Mime,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-svzhszy009bw,CRS-82d40ncj59k9,/docs/courses/lot-22/mime,1,READY_FOR_NEW_UI
QST-cayjxkrtsp55,lot-23-miscellaneous.yml,lot-23,Miscellaneous,OIT-qkcr4bat6dsb,Process,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,55,OUT-vr32ta087n2a,CRS-am0qe9xa8vzk,/docs/courses/lot-23/process,1,READY_FOR_NEW_UI
QST-x7skxav0fpzg,lot-23-miscellaneous.yml,lot-23,Miscellaneous,OIT-qkcr4bat6dsb,Process,medium,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,55,OUT-z054mp760r1h,CRS-am0qe9xa8vzk,/docs/courses/lot-23/process,1,READY_FOR_NEW_UI
QST-1kkdfwcv8b04,lot-23-miscellaneous.yml,lot-23,Miscellaneous,OIT-qkcr4bat6dsb,Process,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-4h80hb7ky1wt,CRS-am0qe9xa8vzk,/docs/courses/lot-23/process,1,READY_FOR_NEW_UI
QST-5naehn50xrx3,lot-23-miscellaneous.yml,lot-23,Miscellaneous,OIT-qkcr4bat6dsb,Process,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-ew0th9575tfe,CRS-am0qe9xa8vzk,/docs/courses/lot-23/process,1,READY_FOR_NEW_UI
QST-rxnqtgnv8gnf,lot-24-miscellaneous.yml,lot-24,Miscellaneous,OIT-43pt66xsft9f,PropertyAccess,medium,single,1,1,4,KNOW,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-1mrdfqr9nk4q,CRS-5vz7w1ny9shd,/docs/courses/lot-24/propertyaccess,1,READY_FOR_NEW_UI
QST-jfzfmtt469xk,lot-24-miscellaneous.yml,lot-24,Miscellaneous,OIT-43pt66xsft9f,PropertyAccess,medium,single,1,1,4,APPLY,RECOGNIZE,SCENARIO_CHOICE,,50,OUT-6h3qaavna2z8,CRS-5vz7w1ny9shd,/docs/courses/lot-24/propertyaccess,1,READY_FOR_NEW_UI
QST-jtsy60arwa1r,lot-24-miscellaneous.yml,lot-24,Miscellaneous,OIT-43pt66xsft9f,PropertyAccess,hard,single,1,1,4,UNDERSTAND,DISTINGUISH,CONFIG_BEHAVIOR,,45,OUT-xd2zq134swyh,CRS-5vz7w1ny9shd,/docs/courses/lot-24/propertyaccess,1,READY_FOR_NEW_UI
QST-ymqf2vmf7842,lot-25-miscellaneous.yml,lot-25,Miscellaneous,OIT-r3qcmsehzex1,Runtime,medium,single,1,1,4,KNOW,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-87xc26yncsb7,CRS-pm5kj5kh3gt2,/docs/courses/lot-25/runtime,1,READY_FOR_NEW_UI
QST-qvrh3419534q,lot-25-miscellaneous.yml,lot-25,Miscellaneous,OIT-r3qcmsehzex1,Runtime,medium,single,1,1,4,APPLY,DIAGNOSE,BEHAVIOR_DIAGNOSIS,,60,OUT-awqwz26y52yr,CRS-pm5kj5kh3gt2,/docs/courses/lot-25/runtime,1,READY_FOR_NEW_UI
QST-vq3xt0e6a4qr,lot-25-miscellaneous.yml,lot-25,Miscellaneous,OIT-r3qcmsehzex1,Runtime,medium,single,1,1,4,KNOW,RECOGNIZE,CONFIG_BEHAVIOR,,45,OUT-3n7fcpgc1j29,CRS-pm5kj5kh3gt2,/docs/courses/lot-25/runtime,1,READY_FOR_NEW_UI
QST-xeygxgdd5586,lot-26-miscellaneous.yml,lot-26,Miscellaneous,OIT-fr58jzaj6jtb,Serializer,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,50,OUT-g6j22cqpx1ga,CRS-3z96cp2s1dka,/docs/courses/lot-26/serializer,1,READY_FOR_NEW_UI
QST-0a0tb3jj6h5v,lot-26-miscellaneous.yml,lot-26,Miscellaneous,OIT-fr58jzaj6jtb,Serializer,medium,single,1,1,4,KNOW,RECOGNIZE,DEFINITION_RECALL,,55,OUT-4bynfsdjvrc5,CRS-3z96cp2s1dka,/docs/courses/lot-26/serializer,1,READY_FOR_NEW_UI
QST-k1ma4azm85yw,lot-26-miscellaneous.yml,lot-26,Miscellaneous,OIT-fr58jzaj6jtb,Serializer,medium,single,1,1,4,UNDERSTAND,DISTINGUISH,CONCEPT_DISTINCTION,,45,OUT-a95xx41fw6hn,CRS-3z96cp2s1dka,/docs/courses/lot-26/serializer,1,READY_FOR_NEW_UI
